rep,id,k1,k2,A0,peak,Vaccine_Group
4,20,0.454614,0.00437474,0.00809618,67.1816,0.1ug Pfizer
5,20,0.401651,0.00388449,0.00906069,67.6714,0.1ug Pfizer
6,20,0.43118,0.00270042,0.00981012,67.8366,0.1ug Pfizer
7,20,0.519583,0.0049367,0.00625804,67.5431,0.1ug Pfizer
8,20,0.468187,0.00332604,0.00756096,67.2594,0.1ug Pfizer
9,20,0.432744,0.00425588,0.00449045,66.7591,0.1ug Pfizer
10,20,0.404278,0.00239578,0.0100696,67.066,0.1ug Pfizer
11,20,0.4121,0.0029671,0.0108501,67.597,0.1ug Pfizer
12,20,0.451656,0.00282579,0.00865974,67.3496,0.1ug Pfizer
13,20,0.422459,0.004363,0.00817444,67.211,0.1ug Pfizer
14,20,0.45105,0.00194604,0.0101276,66.7624,0.1ug Pfizer
15,20,0.447752,0.004363,0.00435332,67.2437,0.1ug Pfizer
16,20,0.416235,0.00227811,0.00498634,67.6902,0.1ug Pfizer
17,20,0.475204,0.00491965,0.0062442,67.2814,0.1ug Pfizer
18,20,0.416784,0.00222451,0.00685112,67.3081,0.1ug Pfizer
19,20,0.412184,0.00227472,0.00580461,66.0325,0.1ug Pfizer
20,20,0.416784,0.00267656,0.00830826,67.3081,0.1ug Pfizer
21,20,0.420266,0.00214659,0.00964992,67.1317,0.1ug Pfizer
22,20,0.391638,0.00345012,0.0114236,67.4927,0.1ug Pfizer
23,20,0.447725,0.00401581,0.006151,66.9524,0.1ug Pfizer
24,20,0.376096,0.00330489,0.00986835,66.9545,0.1ug Pfizer
25,20,0.405825,0.00314822,0.00646992,66.969,0.1ug Pfizer
26,20,0.380793,0.00330489,0.0130567,66.9545,0.1ug Pfizer
27,20,0.432111,0.0034698,0.0106299,66.7614,0.1ug Pfizer
28,20,0.398236,0.00392419,0.00495591,67.6102,0.1ug Pfizer
29,20,0.411253,0.0034698,0.00980946,67.6797,0.1ug Pfizer
30,20,0.431266,0.0018359,0.00906232,67.1955,0.1ug Pfizer
31,20,0.404526,0.00338299,0.00891328,66.7439,0.1ug Pfizer
32,20,0.391092,0.00288366,0.0054998,67.2818,0.1ug Pfizer
33,20,0.431539,0.0023342,0.00679642,66.978,0.1ug Pfizer
34,20,0.467937,0.00459641,0.00478202,66.237,0.1ug Pfizer
35,20,0.428374,0.00286342,0.00650054,66,0.1ug Pfizer
36,20,0.378863,0.0041522,0.016993,67.2916,0.1ug Pfizer
37,20,0.391663,0.00260944,0.00822274,66.5867,0.1ug Pfizer
38,20,0.424239,0.00399324,0.00789864,66.6202,0.1ug Pfizer
39,20,0.446695,0.00379066,0.00931286,67.7159,0.1ug Pfizer
40,20,0.41501,0.00464386,0.0106566,66.3577,0.1ug Pfizer
41,20,0.4324,0.00458083,0.00870409,67.0886,0.1ug Pfizer
42,20,0.414807,0.00365108,0.00726715,67.9526,0.1ug Pfizer
43,20,0.422427,0.00346889,0.012231,66.8827,0.1ug Pfizer
44,20,0.476961,0.00270232,0.00877126,66.675,0.1ug Pfizer
45,20,0.452274,0.00230796,0.00546908,66.7497,0.1ug Pfizer
46,20,0.435244,0.00288156,0.00705603,66.5629,0.1ug Pfizer
47,20,0.38545,0.00486406,0.00927499,66.3174,0.1ug Pfizer
48,20,0.435244,0.00292393,0.00468689,67.1481,0.1ug Pfizer
49,20,0.418094,0.00364419,0.0120178,67.728,0.1ug Pfizer
50,20,0.435244,0.00262698,0.00656371,67.1481,0.1ug Pfizer
51,20,0.431383,0.00277112,0.00702147,66.8535,0.1ug Pfizer
52,20,0.46775,0.00320214,0.00536771,67.1435,0.1ug Pfizer
53,20,0.436435,0.00445454,0.00846689,67.437,0.1ug Pfizer
54,20,0.46775,0.00397093,0.00669742,66.5798,0.1ug Pfizer
55,20,0.431852,0.00279059,0.00846689,67.3459,0.1ug Pfizer
56,20,0.45163,0.00436032,0.00855795,66.6802,0.1ug Pfizer
57,20,0.473887,0.00193509,0.00513612,66.7618,0.1ug Pfizer
58,20,0.428909,0.00348173,0.00546149,67.2398,0.1ug Pfizer
59,20,0.461434,0.00193509,0.00530387,67.0272,0.1ug Pfizer
60,20,0.427562,0.00479853,0.00715558,67.5312,0.1ug Pfizer
61,20,0.446948,0.00374786,0.00553405,68.0085,0.1ug Pfizer
62,20,0.384779,0.00210523,0.0115965,67.1658,0.1ug Pfizer
63,20,0.460273,0.00268881,0.00592365,66.9695,0.1ug Pfizer
64,20,0.425929,0.00190806,0.00472311,67.1152,0.1ug Pfizer
65,20,0.446727,0.00274947,0.00575781,66.8451,0.1ug Pfizer
66,20,0.479946,0.00460001,0.00549376,66.9685,0.1ug Pfizer
67,20,0.423396,0.00274947,0.00575781,66.8451,0.1ug Pfizer
68,20,0.40404,0.00293869,0.00618937,65.8582,0.1ug Pfizer
69,20,0.409061,0.00291251,0.00562073,67.0806,0.1ug Pfizer
70,20,0.471172,0.00348435,0.00643869,67.7013,0.1ug Pfizer
71,20,0.466033,0.00431451,0.0116791,67.6841,0.1ug Pfizer
72,20,0.452434,0.00254474,0.00734063,67.932,0.1ug Pfizer
73,20,0.462803,0.00431451,0.00562809,67.4717,0.1ug Pfizer
74,20,0.481265,0.00432403,0.00737211,67.7871,0.1ug Pfizer
75,20,0.436154,0.00348907,0.00514042,67.5211,0.1ug Pfizer
76,20,0.469422,0.00313707,0.00707251,66.9795,0.1ug Pfizer
77,20,0.423032,0.00392476,0.0049667,66.8507,0.1ug Pfizer
78,20,0.44542,0.00282191,0.0101388,67.0489,0.1ug Pfizer
79,20,0.44854,0.00392476,0.0049667,67.2584,0.1ug Pfizer
80,20,0.438717,0.00276542,0.0078947,66.8625,0.1ug Pfizer
81,20,0.408978,0.00334623,0.00488092,67.2221,0.1ug Pfizer
82,20,0.392524,0.00270661,0.00720808,67.537,0.1ug Pfizer
83,20,0.448955,0.00401525,0.00486217,67.465,0.1ug Pfizer
84,20,0.421789,0.00168581,0.00631461,66.8702,0.1ug Pfizer
85,20,0.480163,0.00361194,0.00509003,67.8044,0.1ug Pfizer
86,20,0.437545,0.00277921,0.00654329,66.9534,0.1ug Pfizer
87,20,0.466473,0.00361194,0.00337589,66.6398,0.1ug Pfizer
88,20,0.429945,0.00320349,0.00350661,67.8208,0.1ug Pfizer
89,20,0.436312,0.00168403,0.0112104,67.6624,0.1ug Pfizer
90,20,0.423765,0.00246081,0.00470876,67.6136,0.1ug Pfizer
91,20,0.409137,0.00312321,0.00845772,67.89,0.1ug Pfizer
92,20,0.404052,0.00298597,0.0158328,67.1001,0.1ug Pfizer
93,20,0.423527,0.00312321,0.00691507,66.3996,0.1ug Pfizer
94,20,0.39653,0.00297854,0.0117333,67.9384,0.1ug Pfizer
95,20,0.417482,0.00259591,0.00691507,67.1458,0.1ug Pfizer
96,20,0.441704,0.00357594,0.00538181,67.5671,0.1ug Pfizer
97,20,0.424712,0.00346195,0.0103747,66.9675,0.1ug Pfizer
98,20,0.441704,0.00420704,0.00566412,66.0496,0.1ug Pfizer
99,20,0.423002,0.00346195,0.00404932,67.2925,0.1ug Pfizer
100,20,0.425153,0.00259797,0.00753156,66.5232,0.1ug Pfizer
1,21,0.414976,0.00450915,0.00464745,67.1987,0.05ug Pfizer
2,21,0.418226,0.00340037,0.00946965,67.1219,0.05ug Pfizer
3,21,0.437227,0.00450915,0.00464745,67.1987,0.05ug Pfizer
4,21,0.419158,0.00385627,0.0122623,67.1219,0.05ug Pfizer
5,21,0.406735,0.00450915,0.00680516,67.7938,0.05ug Pfizer
6,21,0.419158,0.00385627,0.0090587,66.8124,0.05ug Pfizer
7,21,0.404458,0.00508056,0.00707434,67.3454,0.05ug Pfizer
8,21,0.408364,0.00527734,0.00672913,67.0614,0.05ug Pfizer
9,21,0.377694,0.00409215,0.0104242,67.6431,0.05ug Pfizer
10,21,0.397832,0.00415736,0.00516299,67.5011,0.05ug Pfizer
11,21,0.375814,0.00504962,0.0136015,67.7759,0.05ug Pfizer
12,21,0.410102,0.00351393,0.0066694,67.3516,0.05ug Pfizer
13,21,0.455074,0.00273455,0.00248313,67.6048,0.05ug Pfizer
14,21,0.410102,0.00351393,0.00895777,67.286,0.05ug Pfizer
15,21,0.407777,0.00331962,0.00976162,66.5272,0.05ug Pfizer
16,21,0.410102,0.00351393,0.00727047,67.3314,0.05ug Pfizer
17,21,0.436056,0.00470302,0.00560937,66.6615,0.05ug Pfizer
18,21,0.398615,0.0032937,0.0199466,67.0209,0.05ug Pfizer
19,21,0.418103,0.00470302,0.0106048,67.5571,0.05ug Pfizer
20,21,0.398615,0.0040324,0.0199466,67.6518,0.05ug Pfizer
21,21,0.406264,0.00495162,0.00747873,66.7131,0.05ug Pfizer
22,21,0.372735,0.0040324,0.019528,66.9379,0.05ug Pfizer
23,21,0.396289,0.003899,0.00516913,66.5105,0.05ug Pfizer
24,21,0.369144,0.00447354,0.00820412,66.9703,0.05ug Pfizer
25,21,0.417357,0.00456008,0.00607552,67.02,0.05ug Pfizer
26,21,0.395987,0.00482374,0.00995792,68.262,0.05ug Pfizer
27,21,0.417357,0.00576485,0.0031486,67.0252,0.05ug Pfizer
28,21,0.416858,0.00303156,0.00695235,66.8142,0.05ug Pfizer
29,21,0.417357,0.00591681,0.00542217,66.8435,0.05ug Pfizer
30,21,0.443413,0.00534481,0.00709862,66.7556,0.05ug Pfizer
31,21,0.417357,0.00591681,0.00542217,66.8435,0.05ug Pfizer
32,21,0.397223,0.00584966,0.00750169,66.4331,0.05ug Pfizer
33,21,0.396945,0.00473626,0.00336138,66.4992,0.05ug Pfizer
34,21,0.413593,0.00295906,0.00873993,66.9697,0.05ug Pfizer
35,21,0.464099,0.00434555,0.00436146,67.2601,0.05ug Pfizer
36,21,0.414621,0.00301222,0.00608003,66.7628,0.05ug Pfizer
37,21,0.44824,0.00325292,0.0061297,67.634,0.05ug Pfizer
38,21,0.398758,0.00301222,0.00643526,67.5005,0.05ug Pfizer
39,21,0.404393,0.00495094,0.00578661,67.5106,0.05ug Pfizer
40,21,0.391232,0.00323226,0.00779906,66.8049,0.05ug Pfizer
41,21,0.398868,0.00372364,0.00706661,66.9575,0.05ug Pfizer
42,21,0.449681,0.00516908,0.00489657,66.6209,0.05ug Pfizer
43,21,0.420518,0.00383392,0.00577521,67.7056,0.05ug Pfizer
44,21,0.416782,0.004836,0.00482671,67.2012,0.05ug Pfizer
45,21,0.409424,0.005398,0.00285625,67.3278,0.05ug Pfizer
46,21,0.445036,0.00406842,0.00861735,67.0742,0.05ug Pfizer
47,21,0.417698,0.00471896,0.00917815,66.6921,0.05ug Pfizer
48,21,0.445036,0.0053977,0.00861735,67.0742,0.05ug Pfizer
49,21,0.432128,0.00471896,0.00548935,66.6921,0.05ug Pfizer
50,21,0.46876,0.00302697,0.00570429,67.0742,0.05ug Pfizer
51,21,0.40252,0.00253977,0.00817341,66.5799,0.05ug Pfizer
52,21,0.404719,0.00555657,0.0113472,67.5361,0.05ug Pfizer
53,21,0.383798,0.00545393,0.0115289,66.7325,0.05ug Pfizer
54,21,0.410302,0.00361742,0.0100734,67.4278,0.05ug Pfizer
55,21,0.415211,0.00468153,0.00793897,67.145,0.05ug Pfizer
56,21,0.410302,0.00361742,0.00381668,67.4278,0.05ug Pfizer
57,21,0.407049,0.00468153,0.0123311,66.9954,0.05ug Pfizer
58,21,0.410535,0.00227134,0.0101267,67.4278,0.05ug Pfizer
59,21,0.367001,0.00458448,0.00947605,66.9954,0.05ug Pfizer
60,21,0.427533,0.00413839,0.00908049,67.8995,0.05ug Pfizer
61,21,0.386761,0.00463065,0.0160997,66.5233,0.05ug Pfizer
62,21,0.387382,0.00413839,0.00908049,67.8896,0.05ug Pfizer
63,21,0.390333,0.00463065,0.011436,66.5302,0.05ug Pfizer
64,21,0.438362,0.00570047,0.00908049,67.8896,0.05ug Pfizer
65,21,0.421476,0.00441507,0.00460073,67.2273,0.05ug Pfizer
66,21,0.392106,0.00570047,0.011892,67.7739,0.05ug Pfizer
67,21,0.421476,0.00441507,0.00460073,67.7523,0.05ug Pfizer
68,21,0.392106,0.00570047,0.011892,67.7739,0.05ug Pfizer
69,21,0.440051,0.00503353,0.0127084,68.079,0.05ug Pfizer
70,21,0.395803,0.00350924,0.00874864,67.754,0.05ug Pfizer
71,21,0.449733,0.00310705,0.00633427,68.3011,0.05ug Pfizer
72,21,0.397553,0.00362853,0.00874864,68.0267,0.05ug Pfizer
73,21,0.44335,0.00310705,0.00694183,67.942,0.05ug Pfizer
74,21,0.397553,0.00362853,0.00874864,67.5434,0.05ug Pfizer
75,21,0.398783,0.00310705,0.00858154,66.9563,0.05ug Pfizer
76,21,0.390723,0.00362853,0.0103019,66.8178,0.05ug Pfizer
77,21,0.434699,0.0055116,0.00782318,66.6655,0.05ug Pfizer
78,21,0.381517,0.00417225,0.0119643,67.3547,0.05ug Pfizer
79,21,0.434699,0.0055116,0.00782318,66.6655,0.05ug Pfizer
80,21,0.367497,0.00417225,0.0109225,67.4369,0.05ug Pfizer
81,21,0.394224,0.0051661,0.00387903,67.084,0.05ug Pfizer
82,21,0.375407,0.00471934,0.00930648,67.7099,0.05ug Pfizer
83,21,0.385678,0.00313646,0.00879345,67.4909,0.05ug Pfizer
84,21,0.374698,0.00471934,0.0107512,68.2278,0.05ug Pfizer
85,21,0.401481,0.00398411,0.00677914,67.7657,0.05ug Pfizer
86,21,0.401522,0.00471934,0.0107512,67.296,0.05ug Pfizer
87,21,0.383474,0.00398411,0.0144359,67.7657,0.05ug Pfizer
88,21,0.388605,0.00471934,0.0151084,67.9966,0.05ug Pfizer
89,21,0.464123,0.00398411,0.00428254,68.0332,0.05ug Pfizer
90,21,0.439567,0.00376605,0.00694139,67.383,0.05ug Pfizer
91,21,0.393575,0.00398411,0.0103767,68.1245,0.05ug Pfizer
92,21,0.45014,0.00376605,0.00379358,67.0667,0.05ug Pfizer
93,21,0.439043,0.00462573,0.0101662,67.2703,0.05ug Pfizer
94,21,0.45014,0.00376605,0.00534774,67.7278,0.05ug Pfizer
95,21,0.442357,0.00394815,0.00786645,68.5267,0.05ug Pfizer
96,21,0.416747,0.00506023,0.00653775,67.6199,0.05ug Pfizer
97,21,0.442357,0.00533722,0.0107493,66.7142,0.05ug Pfizer
98,21,0.389786,0.00438216,0.0131322,67.9077,0.05ug Pfizer
99,21,0.425756,0.00374298,0.00482387,66.7233,0.05ug Pfizer
100,21,0.361863,0.00385307,0.0121075,66.598,0.05ug Pfizer
1,22,0.37668,0.00357978,0.0104792,66.4333,0.05ug Pfizer
2,22,0.449211,0.00349727,0.00941733,67.1909,0.05ug Pfizer
3,22,0.441055,0.00278887,0.00545866,66.7716,0.05ug Pfizer
4,22,0.42398,0.00349727,0.00866408,67.5327,0.05ug Pfizer
5,22,0.416908,0.00274733,0.00738126,66.7716,0.05ug Pfizer
6,22,0.422332,0.00349727,0.00767205,67.0712,0.05ug Pfizer
7,22,0.417335,0.00274733,0.00738126,65.9591,0.05ug Pfizer
8,22,0.40803,0.00224541,0.0120785,67.9389,0.05ug Pfizer
9,22,0.438544,0.00427439,0.00407395,66.74,0.05ug Pfizer
10,22,0.429658,0.00192868,0.00572738,67.8914,0.05ug Pfizer
11,22,0.424648,0.0027945,0.0043137,67.509,0.05ug Pfizer
12,22,0.421767,0.00300331,0.00663346,67.9105,0.05ug Pfizer
13,22,0.39464,0.00261258,0.00847187,66.8745,0.05ug Pfizer
14,22,0.435597,0.00177093,0.00775018,67.1534,0.05ug Pfizer
15,22,0.429118,0.00223734,0.00846415,67.2995,0.05ug Pfizer
16,22,0.396221,0.00126915,0.00245186,67.3488,0.05ug Pfizer
17,22,0.396552,0.00449493,0.00886453,68.0159,0.05ug Pfizer
18,22,0.427944,0.00147256,0.00716789,67.8444,0.05ug Pfizer
19,22,0.426663,0.00462448,0.00742474,68.3738,0.05ug Pfizer
20,22,0.427944,0.00147256,0.0108576,67.1261,0.05ug Pfizer
21,22,0.385901,0.00462448,0.00742474,68.3738,0.05ug Pfizer
22,22,0.394737,0.00205427,0.00896687,66.4956,0.05ug Pfizer
23,22,0.409926,0.00257588,0.0105123,67.9947,0.05ug Pfizer
24,22,0.377268,0.00293245,0.010554,66.4407,0.05ug Pfizer
25,22,0.409926,0.00257588,0.00749204,67.6743,0.05ug Pfizer
26,22,0.377268,0.00293245,0.00854803,68.3347,0.05ug Pfizer
27,22,0.409926,0.00257588,0.00749204,67.6743,0.05ug Pfizer
28,22,0.385483,0.00297238,0.0112706,66.8283,0.05ug Pfizer
29,22,0.398246,0.00206075,0.00814791,66.621,0.05ug Pfizer
30,22,0.414118,0.00218035,0.00438244,66.753,0.05ug Pfizer
31,22,0.389229,0.00432438,0.00929889,67.0792,0.05ug Pfizer
32,22,0.428171,0.00197284,0.00613413,67.5006,0.05ug Pfizer
33,22,0.383786,0.00249606,0.00837174,67.1875,0.05ug Pfizer
34,22,0.418556,0.00197284,0.00840173,66.5075,0.05ug Pfizer
35,22,0.382255,0.00324592,0.00748293,67.1875,0.05ug Pfizer
36,22,0.406491,0.00332487,0.00606882,66.4076,0.05ug Pfizer
37,22,0.405451,0.00324592,0.00748293,66.6556,0.05ug Pfizer
38,22,0.407471,0.00213658,0.006005,66.3374,0.05ug Pfizer
39,22,0.428603,0.00324592,0.00748293,67.2527,0.05ug Pfizer
40,22,0.423585,0.00214769,0.00673088,68.2568,0.05ug Pfizer
41,22,0.431622,0.00325106,0.00648527,67.6351,0.05ug Pfizer
42,22,0.402834,0.00373813,0.0076055,68.1289,0.05ug Pfizer
43,22,0.380591,0.00325106,0.00648527,66.3525,0.05ug Pfizer
44,22,0.403004,0.00167857,0.0071724,68.4562,0.05ug Pfizer
45,22,0.429382,0.00250861,0.00479335,66.6312,0.05ug Pfizer
46,22,0.44131,0.00202729,0.00416784,66.4377,0.05ug Pfizer
47,22,0.42797,0.00206423,0.00654289,66.6312,0.05ug Pfizer
48,22,0.457434,0.00336175,0.00454729,66.4092,0.05ug Pfizer
49,22,0.42797,0.00189399,0.00573177,66.7557,0.05ug Pfizer
50,22,0.440319,0.00380473,0.0039142,66.7913,0.05ug Pfizer
51,22,0.453919,0.00393287,0.00537179,67.0899,0.05ug Pfizer
52,22,0.434885,0.00367399,0.00513784,66.7913,0.05ug Pfizer
53,22,0.397425,0.00244471,0.012654,67.0899,0.05ug Pfizer
54,22,0.432339,0.00274452,0.00480321,67.1453,0.05ug Pfizer
55,22,0.397425,0.00260164,0.0050767,67.5365,0.05ug Pfizer
56,22,0.439619,0.00274452,0.00480321,67.1453,0.05ug Pfizer
57,22,0.411641,0.00260164,0.00592187,68.2467,0.05ug Pfizer
58,22,0.440262,0.00301048,0.00505671,67.0687,0.05ug Pfizer
59,22,0.443725,0.00212142,0.00780488,66.6204,0.05ug Pfizer
60,22,0.395464,0.00295884,0.0101366,67.1427,0.05ug Pfizer
61,22,0.393915,0.00281437,0.0106907,66.6004,0.05ug Pfizer
62,22,0.395464,0.00295884,0.0101366,67.5996,0.05ug Pfizer
63,22,0.37303,0.00273669,0.0145929,66.6612,0.05ug Pfizer
64,22,0.43055,0.00232362,0.00801236,67.5996,0.05ug Pfizer
65,22,0.370372,0.00180325,0.00755966,67.7754,0.05ug Pfizer
66,22,0.404565,0.00332447,0.00681947,66.5304,0.05ug Pfizer
67,22,0.401273,0.00370382,0.0101455,67.1984,0.05ug Pfizer
68,22,0.409823,0.00259621,0.00861187,67.0533,0.05ug Pfizer
69,22,0.422303,0.00319336,0.00439766,66.4887,0.05ug Pfizer
70,22,0.376641,0.00311066,0.0093693,66.9395,0.05ug Pfizer
71,22,0.453476,0.00391526,0.00886681,66.8332,0.05ug Pfizer
72,22,0.395862,0.00326884,0.00900227,67.0149,0.05ug Pfizer
73,22,0.399326,0.00391526,0.00889404,67.7255,0.05ug Pfizer
74,22,0.395862,0.00326884,0.00735316,67.4664,0.05ug Pfizer
75,22,0.37222,0.00172218,0.0141873,67.7267,0.05ug Pfizer
76,22,0.408185,0.00326884,0.01026,67.4664,0.05ug Pfizer
77,22,0.438179,0.00292975,0.00511281,66.5035,0.05ug Pfizer
78,22,0.410891,0.00191389,0.00685299,67.3424,0.05ug Pfizer
79,22,0.456214,0.00418669,0.0085525,67.6299,0.05ug Pfizer
80,22,0.410891,0.00191389,0.00685299,67.1651,0.05ug Pfizer
81,22,0.390449,0.00422421,0.01082,67.9605,0.05ug Pfizer
82,22,0.426246,0.00163316,0.00777078,67.4762,0.05ug Pfizer
83,22,0.430187,0.00307303,0.00550428,67.0702,0.05ug Pfizer
84,22,0.366203,0.00382529,0.0070429,66.8541,0.05ug Pfizer
85,22,0.438068,0.00307303,0.00550428,67.0702,0.05ug Pfizer
86,22,0.366203,0.00382529,0.0070429,66.9731,0.05ug Pfizer
87,22,0.434152,0.00307303,0.00473182,67.0702,0.05ug Pfizer
88,22,0.372961,0.00218098,0.00729154,66.9731,0.05ug Pfizer
89,22,0.400983,0.00243804,0.00823823,66.5985,0.05ug Pfizer
90,22,0.38686,0.00312208,0.0141255,67.3294,0.05ug Pfizer
91,22,0.388605,0.00272912,0.00980858,67.2283,0.05ug Pfizer
92,22,0.38686,0.00312208,0.0141255,67.3294,0.05ug Pfizer
93,22,0.41272,0.00272912,0.00980858,67.1948,0.05ug Pfizer
94,22,0.397257,0.00312208,0.00826359,66.6445,0.05ug Pfizer
95,22,0.424019,0.00272912,0.00907071,66.6714,0.05ug Pfizer
96,22,0.384319,0.00283863,0.00811875,67.4559,0.05ug Pfizer
97,22,0.410432,0.00264231,0.0153719,67.1704,0.05ug Pfizer
98,22,0.425968,0.00353439,0.00324527,67.69,0.05ug Pfizer
99,22,0.405443,0.00357778,0.0111512,67.0811,0.05ug Pfizer
100,22,0.382337,0.00253852,0.0135079,66.7221,0.05ug Pfizer
1,23,0.397146,0.00307975,0.0102376,66.3269,0.05ug Pfizer
2,23,0.418393,0.00385805,0.00665767,67.2621,0.05ug Pfizer
3,23,0.389654,0.00549823,0.0044993,67.8757,0.05ug Pfizer
4,23,0.426888,0.00306807,0.00608812,67.3773,0.05ug Pfizer
5,23,0.414521,0.00502442,0.00791065,67.2989,0.05ug Pfizer
6,23,0.42612,0.00312091,0.00521732,66.9914,0.05ug Pfizer
7,23,0.457139,0.00448604,0.00447616,66.551,0.05ug Pfizer
8,23,0.42612,0.00312091,0.00864886,66.9914,0.05ug Pfizer
9,23,0.410407,0.00541242,0.00382578,67.258,0.05ug Pfizer
10,23,0.503971,0.00312091,0.00380745,66.88,0.05ug Pfizer
11,23,0.429501,0.0029361,0.00382578,66.361,0.05ug Pfizer
12,23,0.428062,0.00592251,0.00740701,67.1675,0.05ug Pfizer
13,23,0.453872,0.00461001,0.00396015,67.512,0.05ug Pfizer
14,23,0.411575,0.00500105,0.0101819,66.1861,0.05ug Pfizer
15,23,0.436026,0.00412682,0.00598411,67.4324,0.05ug Pfizer
16,23,0.455214,0.00425408,0.00494826,67.6251,0.05ug Pfizer
17,23,0.398515,0.00495192,0.0119978,67.5603,0.05ug Pfizer
18,23,0.433719,0.00340577,0.00339177,66.8925,0.05ug Pfizer
19,23,0.398515,0.00495192,0.00914767,67.5603,0.05ug Pfizer
20,23,0.433719,0.00340577,0.00306617,66.8925,0.05ug Pfizer
21,23,0.42623,0.00377235,0.00490753,67.2066,0.05ug Pfizer
22,23,0.431025,0.00340577,0.00417594,66.8925,0.05ug Pfizer
23,23,0.383921,0.0043645,0.00672532,66.9889,0.05ug Pfizer
24,23,0.419936,0.00379784,0.00929329,67.6696,0.05ug Pfizer
25,23,0.408288,0.00349106,0.00964598,67.9036,0.05ug Pfizer
26,23,0.417636,0.00379784,0.00929329,67.6526,0.05ug Pfizer
27,23,0.405748,0.00436187,0.0107174,67.2424,0.05ug Pfizer
28,23,0.417636,0.00528717,0.00929329,68.4412,0.05ug Pfizer
29,23,0.408707,0.00180156,0.00519981,66.7798,0.05ug Pfizer
30,23,0.391596,0.00448717,0.00863653,67.6075,0.05ug Pfizer
31,23,0.390856,0.00485855,0.00857797,67.5833,0.05ug Pfizer
32,23,0.378209,0.00521134,0.0095981,67.0576,0.05ug Pfizer
33,23,0.398208,0.00485469,0.0105258,68.1039,0.05ug Pfizer
34,23,0.405316,0.00444201,0.0095981,67.016,0.05ug Pfizer
35,23,0.426093,0.00423568,0.00486915,67.6012,0.05ug Pfizer
36,23,0.409851,0.00469583,0.0101223,67.486,0.05ug Pfizer
37,23,0.471337,0.00505998,0.00718082,67.5592,0.05ug Pfizer
38,23,0.409851,0.00469583,0.0104356,67.486,0.05ug Pfizer
39,23,0.436537,0.00339809,0.0070677,67.0387,0.05ug Pfizer
40,23,0.405248,0.0031743,0.00682369,66.2662,0.05ug Pfizer
41,23,0.405075,0.0039464,0.0107587,66.5747,0.05ug Pfizer
42,23,0.433365,0.00255883,0.00422503,67.7732,0.05ug Pfizer
43,23,0.431414,0.00487176,0.00705432,67.7445,0.05ug Pfizer
44,23,0.433365,0.00581912,0.00833256,67.5299,0.05ug Pfizer
45,23,0.390563,0.00282861,0.0111362,66.703,0.05ug Pfizer
46,23,0.456425,0.00396836,0.00742538,67.2256,0.05ug Pfizer
47,23,0.40235,0.002311,0.00977066,67.3544,0.05ug Pfizer
48,23,0.441616,0.00382161,0.00549289,67.0049,0.05ug Pfizer
49,23,0.410153,0.00323031,0.00977066,67.3544,0.05ug Pfizer
50,23,0.423816,0.00382161,0.00549289,67.0049,0.05ug Pfizer
51,23,0.438008,0.00345722,0.00900111,66.666,0.05ug Pfizer
52,23,0.426915,0.00439185,0.0104069,67.5996,0.05ug Pfizer
53,23,0.40094,0.00255088,0.00713331,66.7075,0.05ug Pfizer
54,23,0.431399,0.00439185,0.00481251,67.028,0.05ug Pfizer
55,23,0.436152,0.00347151,0.00600654,66.3574,0.05ug Pfizer
56,23,0.431399,0.00439185,0.004216,67.6286,0.05ug Pfizer
57,23,0.377959,0.0033333,0.00611847,67.4391,0.05ug Pfizer
58,23,0.434685,0.0023735,0.00756918,68.7422,0.05ug Pfizer
59,23,0.383915,0.00381638,0.0119826,67.0608,0.05ug Pfizer
60,23,0.430664,0.00575378,0.00415784,67.6513,0.05ug Pfizer
61,23,0.395411,0.00452024,0.0105693,67.942,0.05ug Pfizer
62,23,0.430664,0.00575378,0.0114131,67.6513,0.05ug Pfizer
63,23,0.416207,0.00548665,0.00750482,67.4269,0.05ug Pfizer
64,23,0.390544,0.00340639,0.00991334,67.4182,0.05ug Pfizer
65,23,0.399363,0.00548665,0.00842795,66.8533,0.05ug Pfizer
66,23,0.411935,0.00433427,0.0164819,67.7787,0.05ug Pfizer
67,23,0.417638,0.00329293,0.0101429,66.4673,0.05ug Pfizer
68,23,0.396098,0.00560345,0.0083263,67.3336,0.05ug Pfizer
69,23,0.419284,0.0037487,0.00452293,67.158,0.05ug Pfizer
70,23,0.430511,0.00344933,0.00558775,67.1418,0.05ug Pfizer
71,23,0.398259,0.00315935,0.00554971,67.8884,0.05ug Pfizer
72,23,0.404698,0.00319214,0.0064818,67.0497,0.05ug Pfizer
73,23,0.404477,0.00315935,0.00554971,66.4955,0.05ug Pfizer
74,23,0.455735,0.00355725,0.00437299,66.6412,0.05ug Pfizer
75,23,0.426981,0.00363906,0.00974168,67.4909,0.05ug Pfizer
76,23,0.389338,0.0042626,0.0064381,66.7423,0.05ug Pfizer
77,23,0.426981,0.00483384,0.00926216,67.1346,0.05ug Pfizer
78,23,0.469123,0.00445162,0.00692755,66.5373,0.05ug Pfizer
79,23,0.426981,0.00483384,0.00622075,67.1346,0.05ug Pfizer
80,23,0.379408,0.00322226,0.0155784,67.4344,0.05ug Pfizer
81,23,0.394244,0.00483384,0.0138968,67.5098,0.05ug Pfizer
82,23,0.424793,0.00273391,0.0122531,67.2586,0.05ug Pfizer
